Product Title,Product Rating,Price,Brand,Shipment Status,Seller Rating,Ship on Time Score,Mall Varification,Delivery Status,Reviews,Specification
"Tecno Camon 20 - 8GB RAM 256GB ROM - 6.67"" AMOLED Display - Finger On Screen - 5000mAh Battery - 33W Fast Charge - 32MP Selfie Camera - 64 MP + 2MP + AI Cam + Quad Flash - PTA Approved",1.0,44499,No Brand,Free Delivery,89,90,Not specified,Free Delivery,Delived time good .But I purchase light blue . received only blue,"pre { white-space: pre-wrap; }• Tecno Camon 20 - 8GB RAM 256GB ROM• 6.67"" AMOLED Display, 5000mAh Battery• 33W Fast Charge, 32MP Selfie Camera• 64 MP + 2MP + AI Cam + Quad Flash• PTA Approved, Fingerprint, Touchscreen, Wifi• Nano Sim Slots x2, E-Warranty included.
The Tecno Camon 20 is a high-performance smartphone with impressive features. With 8GB of RAM and 256GB of storage, this phone can handle multiple apps and store all your important files. The 6.67"" AMOLED display provides a clear and vibrant viewing experience. The fingerprint sensor is conveniently located on the screen for easy access. The 5000mAh battery with 33W fast charging ensures that you can use your phone all day without worrying about running out of power. The 32MP selfie camera and 64 MP + 2MP + AI Cam + Quad Flash rear camera system capture stunning photos and videos. This phone is PTA approved and has dual sim slots for added convenience. With features like fast charging, fingerprint sensor, and high-quality cameras, the Tecno Camon 20 is a great choice for anyone looking for a reliable and powerful smartphone.
Specifications of Tecno Camon 20 - 8GB RAM 256GB ROM - 6.67"" AMOLED Display - Finger On Screen - 5000mAh Battery - 33W Fast Charge - 32MP Selfie Camera - 64 MP + 2MP + AI Cam + Quad Flash - PTA Approved
Brand No Brand SKU 429300546_PK-2089900979 RAM Memory 8GB Fast Charging Yes Number Of Cameras 4 Year Not Specified Protection Not Specified Battery Capacity 5000 mAh & Above Number of SIM Slots 2 E-Warranty Yes Sim Type Nano Screen Size (inches) 6 Inches & Above Phone Features Fingerprint,Touchscreen,Wifi
What’s in the box 1xMobile 1xChargingCable 1xUserGuide"
Like New Phones - Used Apple iPhone 8 - Gold 64 GB - PTA Approved,0.0,58999,Apple,Fastest Delivery,92,100,Daraz Mall Verified,Fastest Delivery,No Review,"Brand: Apple
Model: iPhone 8
Battery Health - 80+
PTA Approved
Screen: 4.7-in. Retina HD
Camera: 12MP Zoom 5x
Video camera: 4K Zoom 3x
Processor: A11 Bionic chip
Memory: 2GB
Battery: Lithium-ion 1821 mAh
Genuine OEM components
Certified 6 Months Daraz Warranty.
Daraz Warranty Center Location: Karachi & Lahore.
Warranty will be claimed on order number/invoice.
The phone will be dispatched in Daraz's Like New packaging.
Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit.
The original box, charging cable and charging dock will not be included.
All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.
60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.
Fully functional Factory Unlocked
There could be a few minimal scratches on the phone's body or screen.
Brand: Apple Model: iPhone 8 Battery Health - 80+ PTA Approved Storage: 64 GB Screen: 4.7-in. Retina HD Camera: 12MP Zoom 5x Video camera: 4K Zoom 3x Processor: A11 Bionic chip Memory: 2GB Battery: Lithium-ion 1821 mAh Genuine OEM components Certified 6 Months Daraz Warranty. Daraz Warranty Center Location: Karachi & Lahore. Warranty will be claimed on order number/invoice. The phone will be dispatched in Daraz's Like New packaging. Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit. The original box, charging cable and charging dock will not be included. All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition. 60+ Quality Check Points – International Standard Grading software, quality check report will also be sent. Fully functional Factory Unlocked
Specifications of Like New Phones - Used Apple iPhone 8 - Gold 64 GB - PTA Approved
Brand Apple SKU 434309009_PK-2082868610 Storage capacity 64GB
What’s in the box 1x Used Apple iPhone 8 - Gold 64 GB - PTA Approved"
Tecno Camon 20 8GB Ram 256GB Rom 6.67 inches AMOLED Display 5000 mAh - Fast charging 33W wired,5.0,43499,No Brand,Free Delivery,94,100,Not specified,Free Delivery,"Highly impressive such a excellent quality of cell phone camera quality and amoled display with fingerprint outclass mobile, received in record time with heavy discount from 11.11. Draz and seller response was upto the mark..","General FeaturesRelease Date2023-05-09SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions163.4 x 76.7 x 8.2 mmPhone WeightN/AOperating SystemAndroid 13, HIOS 13DisplayScreen Size6.67 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLEDScreen ProtectionN/AMemoryInternal Memory256 GBRAM8 GBCard SlotUnspecifiedPerformanceProcessorMediatek MT6769Z Helio G85GPUMali-G52 MC2BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera32 MPFront Flash LightYesFront Video Recording1080p@30fpsBack Flash LightYesBack Camera64 MP + 2 MP + AI CamBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GnullRadioFM radioWiFiYesNFCNo
General Features
Release Date 2023-05-09
SIM Support Dual SIM (Nano-SIM, dual stand-by)
Phone Dimensions 163.4 x 76.7 x 8.2 mm
Phone Weight N/A
Operating System Android 13, HIOS 13
Display
Screen Size 6.67 inches
Screen Resolution 1080 x 2400 pixels
Screen Type AMOLED
Screen Protection N/A
Memory
Internal Memory 256 GB
RAM 8 GB
Card Slot Unspecified
Performance
Processor Mediatek MT6769Z Helio G85
GPU Mali-G52 MC2
Battery
Type Li-Po 5000 mAh, non-removable
Camera
Front Camera 32 MP
Front Flash Light Yes
Front Video Recording 1080p@30fps
Back Flash Light Yes
Back Camera 64 MP + 2 MP + AI Cam
Back Video Recording 1080p@30fps
Connectivity"
"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",4.8,49999,No Brand,Free Delivery,95,84,Not specified,Free Delivery,It was just awesome thanks daraz thank you so much Seller Same colour and outstanding service quick delivery...,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610
Display Technology AMOLED Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.67 Inches  
Resolution 1080 x 2400 Pixels (~395 PPI)  
Protection Corning Gorilla Glass 3  
Extra Features 120Hz, 450 nits (typ), 700 nits (HBM), 1200 nits (peak)  
Memory Built-in 128GB Built-in, 8GB RAM, UFS 2.2  
Card No  
Camera Main Triple Camera: 50 MP, f/1.8, (wide), 1/2.76"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash  
Features Geo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps)  
Front 13 MP, f/2.5, (wide), 1/3.0"", HDR, Video (1080p@30fps)  
Connectivity WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band  
Bluetooth v5.0 with A2DP, LE  
GPS Yes + GPS, GLONASS  
Radio FM Radio (Unspecified)  
USB USB Type-C 2.0, OTG  
NFC No  
Infrared Yes  
Data GPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A  
Features Sensors Accelerometer, Compass, Fingerprint (side-mounted), Gyro, Proximity  
Audio 3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone  
Browser HTML5  
Messaging SMS(threaded view), MMS, Email, Push Mail, IM  
Games Built-in + Downloadable  
Torch Yes  
Extra IP53, dust and splash resistant, Photo/video editor, Document viewer  
Battery Capacity (Li-Po Non removable), 5000 mAh  
- Fast charging 33W wired  
Specifications of Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W"
Itel A60s || 4GB + 128GB || 6.6 inches IPS Display || Battery Li-Po 5000 mAh,4.9,22999,No Brand,Free Delivery,94,92,Not specified,Free Delivery,honest seller fast shipping phone is very good camera results also nice all over good phone and I ordered again,"BuildOSAndroid 12Dimensions--- x --- x 8.9 mm thickness (Height x Width x Thickness)Weight-SIMDual SIM (Nano-SIM, dual stand-by)ColorsGlacier Green, Sunshine Gold, Moonlit Violet, Shadow BlackLaunchReleasedJune 15, 2023StatusAvailableinNigeria, Ghana, Bangladesh, South Africa, Kenya, Zimbabwe, Pakistan, India, Uganda, Tanzania, Nepal, Thailand, Indonesia, Saudi Arabia, UAE, Sri Lanka & GlobalFrequencyDataGSM / HSPA / LTE2G BandsSIM 1: GSM 850 / 900 / 1800 / 1900
SIM 2: GSM 850 / 900 / 1800 / 19003G BandsHSDPA 850 / 900 / 1800 / 1900 / 21004G BandsLTEProcessorCPUOcta-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)ChipsetUniSoC Spreadtrum SC9863A1GPUMali-G52DisplayTechnologyIPS LCDSize6.6 inches
See more devices with similar Screen Size >Resolution720 x 1612 pixels, 20:9 ratio (~267 ppi density)MemoryRam4GB RAM
See more devices with similar RAM >Storage64/128GB Built-inCard SlotmicroSD, up to 1TBCameraMainDual 8 MP + QVGA
See more devices with similar Rear Camera >FeaturesLED flash, Video 1080p@30fpsFront5 MP, f/2.2
See more devices with the same Selfie Camera >CommsWLAN (WIFI)Wi-Fi 802.11 b/g/n, hotspotBluetooth5.2, A2DP, LEGPSYes, with A-GPSUSBmicroUSB 2.0, USB On-The-GoNFCNoFeaturesSensorsFingerprint (rear-mounted), accelerometer, gyro, proximity, compassSoundLoudspeaker Yes, 3.5mm jack YesFlashlightYesBatteryCapacityNon-removable Li-Po 5000 mAh
See more devices with a similar battery capacity >ChargingFast charging 10W
Build OS Android 12
Dimensions --- x --- x 8.9 mm thickness (Height x Width x Thickness)
Weight -
SIM Dual SIM (Nano-SIM, dual stand-by)
Colors Glacier Green, Sunshine Gold, Moonlit Violet, Shadow Black
Launch Released June 15, 2023
Status Available
in Nigeria, Ghana, Bangladesh, South Africa, Kenya, Zimbabwe, Pakistan, India, Uganda, Tanzania, Nepal, Thailand, Indonesia, Saudi Arabia, UAE, Sri Lanka & Global
Frequency Data GSM / HSPA / LTE
2G Bands SIM 1: GSM 850 / 900 / 1800 / 1900
SIM 2: GSM 850 / 900 / 1800 / 1900
3G Bands HSDPA 850 / 900 / 1800 / 1900 / 2100
4G Bands LTE
Processor CPU Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)
Chipset UniSoC Spreadtrum SC9863A1
GPU Mali-G52
Display Technology IPS LCD
Size 6.6 inches"
Xiaomi Redmi 12C - 4GB RAM 64GB/128GB ROM - 6.71 Inches - IPS LCD Display - 5000mAh Battery,4.9,29499,No Brand,Free Delivery,89,90,Not specified,Free Delivery,"Assalamualaikum thanx to Daraz and seller kashif mobiles good and under in 48hrs delivery good service and good packing thanx once again daraz and ubl bank. new mobile 4gb-128gb ,charger and box with sealed but warranty card nahi hai na he back cover mila box me Aur na he handfree.","PTA Approved
IPS LCD
6.71 Inches Display
4GB RAM
64GB/128GB ROM
5MP Front Rear Camera
50MP Dual Rear Camera
5000mAH Battery"
Sparx Neo X || 4GB RAM 64GB ROM || 50MP +2MP Camera || 5000mAh Battery || PTA Approved || 1 Year Brand Warranty,4.7,25999,No Brand,Free Delivery,92,86,Not specified,Free Delivery,Deliver in 3 days No warrenty card No handfrees in box Only charger and low quality backcover in box Light weight Pakistan make set sparx Not Techno Spark Neo X But har cheez kam kar rahi hai design Acha hai Color Jo mangwaya wohi aya,"Sparx Neo X SIM Support Dual Sim, Dual Standby (Nano-SIM) Phone Dimensions N/A Phone Weight N/A Operating System Android 12 OS Display Screen Size 6.5 Inches Screen Resolution 720 x 1600 Pixels Screen Type IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Screen Protection N/A Memory Internal Memory 64 GB RAM 4 GB Card Slot Yes Performance Processor Mediatek Helio G37 Octa core Processor GPU PowerVR Battery Type 5000 mAh Camera Front Camera 8 MP Front Flash Light N/A Front Video Recording Yes Back Flash Light Yes Back Camera 50 MP + 2 MP + AI Back Video Recording Yes Connectivity Bluetooth Yes 3G Yes 4G/LTE Yes 5G No Radio Yes WiFi Yes NFC No
Sparx Neo X
  SIM Support
Dual Sim, Dual Standby (Nano-SIM)
Phone Dimensions
N/A
Phone Weight
N/A
Operating System
Android 12 OS
Display
  Screen Size
6.5 Inches
Screen Resolution
720 x 1600 Pixels
Screen Type
IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch
Screen Protection
N/A
Memory
  Internal Memory
64 GB"
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",4.5,19999,No Brand,Free Delivery,95,84,Not specified,Free Delivery,Best mobile in this price I recommend others to buy this specially from this seller Seller is very good responsive #ReviewWorldCup,"BuildOSAndroid 12 Go edition UIMIUI Dimensions164.9 x 76.8 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.2 GHz Cortex-A53 + 4 x 1.7 GHz Cortex-A53) ChipsetMediatek Helio G36 (12 nm) GPUPowerVR GE8320
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.5 Inches  
Resolution 720 x 1600 Pixels (~269 PPI)  
Extra Features 400 nits (typ)  
Memory Built-in 64GB Built-in, 3GB RAM  
Card microSDXC (dedicated)  
Camera Main Dual Camera: 8 MP, f/2.0, (wide) + 0.08 MP (depth), Dual LED Flash  
Features Phase detection, geo-tagging, touch focus, face detection, Video (1080p@30fps)  
Front 5 MP, f/2.2, Video (1080p@30fps)  
Connectivity WLAN Wi-Fi 802.11 a/b/g/n  
Bluetooth v5.0 with A2DP, LE  
GPS Yes + GPS, GLONASS, GALILEO, BDS  
Radio FM Radio  
USB microUSB 2.0  
NFC No  
Data GPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A  
Features Sensors Accelerometer, Fingerprint (rear-mounted)  
Audio 3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone  
Browser HTML5  
Messaging SMS(threaded view), MMS, Email, Push Mail, IM  
Games built-in + downloadable  
Torch Yes  
Extra Photo/video editor, Document viewer  
Battery Capacity (Li-ion Non removable), 5000 mAh  
- Fast battery charging  
Specifications of Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging
Brand No Brand SKU 431415621_PK-2075020731"
"Samsung A54 5G - 6.4"" Inch Display - 8GB RAM",5.0,134999,No Brand,Free Delivery,85,72,Not specified,Free Delivery,Best seller original product thanks daraz,"1 Year Brand Warranty
Display : 6.4"" Inch Super AMOLED, 120Hz
OS : Android 13
Memory : 6GB RAM , 128GB & 256GB ROM
Processor : Octa-Core, Exynos 1380
Main Camera : 50 MP + 12 MP + 5 MP
Front Camera : 32 MP
Under-Display FingerPrint and FaceUnlock
Battery : 5000 mAh, non-removable
25W Fast Charging
PTA Approve"
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",4.9,46990,No Brand,Standard Delivery,95,73,Not specified,Standard Delivery,"السلامُ علیکم, I received original Mobile with fast delivery, Packing achi thi, bubble wrapped, Thanks to seller and very thankful to DARAZ. purchase with a good discount in 11.11. BOHAT ACHA MOBILE HY, Jo colour bola tha wo hi aya hy with all accessories, like pouch, protective glass, charger C-type, and data cable, sim ejector pin, warranty Card.","BuildOSAndroid 13 OS UIXOS Dimensions168.6 x 76.6 x 8.6 mm Weight219 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsObsidian Black, Interstellar Blue, Sunset Gold Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.78 Inches Resolution1080 x 2460 Pixels (~396 PPI) Extra Features120Hz, 580 nits (peak) MemoryBuilt-in128/256GB Built-in, 8GB RAM, UFS CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 64 MP, f/1.7, (wide), 1/2"", PDAF + 2 MP, f/2.4, (depth) + QVGA, Quad LED Flash FeaturesPhase detection, Geo-tagging, Panorama, HDR, Video (1440p@30fps, 1080p@30/60fps) Front16 MP, f/2.0, (wide), LED flash, HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio3.5mm Audio Jack, Dual Speaker, Tuned by JBL BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC, (market/region dependent) Glass front, plastic frame, glass or leather back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 45W wired

Build OS Android 13 OS  
UI XOS  
Dimensions 168.6 x 76.6 x 8.6 mm  
Weight 219 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Obsidian Black, Interstellar Blue, Sunset Gold  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300), 41(2500)  
Processor CPU Octa-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55)  
Chipset Mediatek MT8781 Helio G99 (6nm)  "
Infinix Note 30 Pro 8GB Ram 256 GB Memory,0.0,62979,No Brand,Standard Delivery,95,100,Not specified,Standard Delivery,No Review,"Infinix Note 30 Pro detailed specificationsBuildOSAndroid 13 OS UIXOS 13 Dimensions162.7 x 76 x 8.2 mm Weight203 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsMagic Black, Variable Gold Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologyAMOLED Capacitive Touchscreen, 1B, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) Extra Features120Hz, 900 nits (peak) MemoryBuilt-in256GB Built-in, 8GB RAM, UFS 2.2 CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 108 MP, (wide), 1/1.67"", PDAF + 2 MP, (macro) + 2 MP, (depth), Quad LED Flash FeaturesPhase detection, Geo-tagging, Panorama, HDR, Video (1440p@30fps, 1080p@30fps) Front32 MP, f/2.0, (wide), 1/2.8 ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio3.5mm Audio Jack, Dual Speaker DTS BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, NFC (market/region dependent), Glass front, Plastic frame, Plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 68W wired, PD3.0, 80% in 30 min (advertised), 15W wireless"
Redmi 12 || 8GB Ram 128GB Rom || 5000mAh Battery,4.7,42999,No Brand,Free Delivery,91,85,Not specified,Free Delivery,"well and protected packed, delivered well before defined time. original and PTA approved device. and yes prices were more competitive than other sellers on Redmi store. just seller need to improve chat response and response time whereas he also responded chat and ensured proper and regional product delivery. good experience with seller so far.","6.79"" FHD+ DotDisplay2460x1080, 396 ppiContrast ratio: 1500:1Color gamut: 70% NTSCBrightness: up to 550 nits (HBM)AdaptiveSync display: 36Hz/48Hz/60Hz/90HzSupports readming mode 3.0SGS Low Blue Light Certification
50MP+8MP+2MP triple camera50MP main cameraf/1.88MP ultra-wide camera120° FOVf/2.22MP macro cameraf/2.4Rear camera video recording1080P 1920x1080 30fps720P 1280x720 30fps
Front Camera8MP cameraf/2.1Front camera video recording1080P 1920x1080 30fps720P 1280x720 30fps
Battery & Charging5000mAh battery (typ)Supports 18W fast charging*Power adapter is sold separately in certain regions. For optimal charging efficiency, we recommend using power adapters that support 18W PD charging, or Xiaomi official power adapters of 18W or above if available.USB-C
SecuritySide fingerprint sensorAI face unlockNFCYes**NFC function may vary between markets.Network & ConnectivitySIM1 + Hybrid* (SIM or MicroSD)*Hybrid slot can be used either for a second SIM or a MicroSD card(1TB expandable)Network bandsGSM:2/3/5/8WCDMA:1/5/8LTE FDD: 1/3/5/7/8/20/28LTE TDD: 38/40/41Wireless NetworksWiFi: 2.4GHz | 5GHzBluetooth 5.3FM radio(with headphone jack)Navigation & PositioningGPS | Glonass | Galileo | BeidouAudio3.5mm headphone jackSplash,Water and Dust ResistantIP53*The device with IP53 has been tested to be resistant to splash and dust in the presence of specific laboratory conditions with the classification IP53 ingress protection based on IEC 60529:1989+A1:1999+A2:2013.SensorsAccelerometer | E-compassOperating SystemMIUI 14 based on Android 13
6.79"" FHD+ DotDisplay2460x1080, 396 ppiContrast ratio: 1500:1Color gamut: 70% NTSCBrightness: up to 550 nits (HBM)AdaptiveSync display: 36Hz/48Hz/60Hz/90HzSupports readming mode 3.0SGS Low Blue Light Certification

50MP+8MP+2MP triple camera50MP main cameraf/1.88MP ultra-wide camera120° FOVf/2.22MP macro cameraf/2.4Rear camera video recording1080P 1920x1080 30fps720P 1280x720 30fps

Front Camera
8MP cameraf/2.1Front camera video recording1080P 1920x1080 30fps720P 1280x720 30fps

Battery & Charging
5000mAh battery (typ)Supports 18W fast charging*Power adapter is sold separately in certain regions. For optimal charging efficiency, we recommend using power adapters that support 18W PD charging, or Xiaomi official power adapters of 18W or above if available.USB-C


Security
Side fingerprint sensorAI face unlock
NFC
Yes**NFC function may vary between markets."
